position_idx,position,match_title
5507,Travel Agent at AAA,Travel Agent
5509,Health and Science System Specialist,Health Specialist
5511,"Commercial Real Estate Appraiser (Healthcare - Hospitality) at Aaron Brown and Associates, Inc",Estate Appraiser
5512,Graduate Research Assistant at Johns Hopkins Whiting School of Engineering,Research Assistant (RA)
5513,Chemical Dependency Counselor at Quest Recovery Services,Chemical Dependency Counselor
5514,Vice President of Clinical Integration and Occupational Therapist,President
5516,Embedded Engineer | MS-Embedded Systems at CU Boulder,Embedded Engineer
5517,President at KioskCenters dba KCNetwork,President
5518,Financial Advisor at CAPTRUST,Advisor
5522,"Vice President and Associate Group General Counsel, Corporate Litigation at Travelers",President
5525,Web Developer for UITS Enterprise Systems,Systems Developer
5529,Software Quality Assurance Engineer,Software Engineer
5530,School bus driver at Radnor twp school district,School Bus Driver
5531,Senior Annual Giving Officer at Mercy,Annual Giving Officer
5534,"California State University, Monterey Bay Alumni | Graduate student at Northwestern University | Open to remote work",Graduate Student
5535,L5 Area manager,Area Manager
5537,"PARTS-SPECIALIST @ MCCULLOUGH IMPLEMENT COMPANY WATSEKA, IL. 60970",Parts Specialist
5538,Administration,Credit Administration Manager
5539,"Special Education Teacher, MSc. in Education (Major - Special Education Adolescent)",Education Teacher
5541,Freelance Story and Concept Artist,Freelance Artist
5543,Certified in Xactimate/ Sales Management/ Project Manager/ IT Troubleshooting,Sales Manager
5544,Assistant Director at Apple School,School Director
5545,Registered Nurse at UW Health,Registered Health Nurse
5547,Administrative assistant | Customer service | Supply chain | Sales operations,Customer Service Assistant
5548,Communications Specialist at n8 Communication,Communication Specialist
5550,Military Space Operations Analyst| BS HRMG (Fall23) | Active TS/SCI | Army Veteran |,Space Operations
5551,Mri imaging specialist at Boston Children's Hospital,Imaging Specialist
5552,Chief Executive Officer at Janet Thompson Real Estate at Group One Sotheby's International Realty,Executive Officer
5553,Associate Shopper Marketing Manager at Seventh Generation,Generation Manager
5554,Student-Athlete at Bates College,Athlete
5555,Respiratory Therapist at UVA Health System,Respiratory Therapist (RT)
5557,President at Testa Financial Management Inc,President
5558,"Physician Assistant with 6 years experience in the field of Cardiology recently relocated to Houston, Texas.",Cardiology Physician Assistant
5559,Program Specialist at Ascension,Program Specialist
5560,Medical Aesthetician/Laser Technician at Village Dermatology,Medical Laser Technician
5563,"Product Consultant at GrapeCity, Inc.",Product Consultant
5565,Regional Resource Analyst at Swissport,Resource Analyst
5566,"Creative Director, Copywriter, Screenwriter, Audio, Video Editor/Podcast Host & Executive Vice President at A Dreamer's Production",Executive Director
5568,People Operations Executive (HR) - Leader - Builder - Talent Advocate,Builder
5573,Chief Revenue Officer at DAS Technology,Chief Technology Officer
5574,Senior Power BI Developer / Architect (Power BI / SQL / Datawarehouse),C Developer
5575,"Insurance Underwriter - Licensed states: TX (primary resident license) OK, NM, CO, NE, SD, ND, WY, IA",Insurance Underwriter
5576,"Senior Project Architect at DJSA Architecture, PC",Project Architect
5579,Chief Administrative Officer at Michigan Department of Natural Resources,Natural Resources Officer
5581,"Director, Technology Management at Fidelity Investments",Technology Director
5583,Student Naval Aviator at US Navy,Aviator
5584,Business Development Representative,Business Development Representative
5587,"Music Teacher, Composer, and Arranger - Percussionist",Music Arranger
5588,Senior Merchandise Planner at Nike,Merchandise Planner
5589,Vice President Sales at Grecian Delight |Kronos Foods Corp ( Div of World Food Holdings),President
5592,Principal Deputy Regional Director at Bureau of Reclamation,Regional Director
5593,Regulatory Project Manager at US Army Corps of Engineers,Project Manager (PM)
5594,College Professor and Investigator,C++ Professor
5595,Vice President - Technology Risk Manager II,President
5596,Contract Specialist,Contract Sourcing Specialist
5597,"Financial Advisor at Ameriprise Financial Services, LLC",Advisor
5604,"PhD Research Assistant at CU, Boulder",Research Assistant (RA)
5605,Retail Store Manager at Dollar General,Retail Manager
5606,Environmental engineering student,Environmental Engineering Aide
5608,Optometrist & Mobile Eye Care Provider,Optometrist
5611,"Senior Regulatory Affairs Associate, Operations at ICU Medical",Regulatory Affairs Associate (RA Associate)
5612,Founder/Pastor of the Voice of the Great Commission Ministries/Church Inc.,Church Pastor
5614,Senior Director Product Strategy,Director
5615,IT Security Architect at Sedgwick,Security Architect
5619,"Executive Director, Global Area Disease Leader, Melanoma Global Oncology Marketing",Executive Director
5620,✓Experienced Java Developer | Backend Developer | Available Full time | W2 employment | Willing to relocate |,Java Developer
5623,Director of Community Affairs at Office of State Senator Brian Kavanagh,Senator
5624,President & CFO at Burkely Communities a Full Serviice Property Management Company,President
5625,Interior Designer at RCF Group | Summa Cum Laude | BGSU Graduate ‘2023,Interior Designer
5626,"Dentist, Entrepreneur, Visionary",Dentist
5629,Copy Editor | Proofreader | Content Editor | Semitechnical Writer,Content Editor
5630,TeleInterviewer/Data Collection Specialist,Data Collection Specialist
5632,"owner at Cavanagh Baker Conerly Appraisal, Inc",Baker
5633,MD,"Therapists, All Other - Medical Doctor (MD)"
5635,"Retired Director of Defense Information Systems Agency, San Antonio",Information Director
5636,Victim Advocate serving tribal and non-tribal citizens in Northern Michigan,Victim Advocate
5637,Director - Product Supply Operations at Procter & Gamble,Director
5638,Recent Graduate of Farmingingdale state college | Service desk technician | Aspring computer forensics examiner,Examiner
5642,Business/Data Analyst at Citi,Business Data Analyst
5643,Retail Personal Banker & Licensed Financial Specialist at Comerica Bank,Financial Specialist
5648,Program Manager @ Alexander Group Inc | Union College,Group Manager
5649,Director Sales Operations at DOLE Fresh Vegetables,Sales Director
5650,TEACHER/COACH at Lincoln Public Schools,Coach
5651,Project Manager at Scientific Games,Project Manager (PM)
5652,Learning and Talent Development Specialist at Georgia-Pacific Professional,Development Specialist
5653,Underwriter- Middle Market at CNA Insurance,Insurance Underwriter
5654,Junior Graphic Designer,Graphic Designer
5655,Product Development Engineer,Development Engineer
5657,Document control/funding specialist,Document Control Specialist
5658,"Manager, Business Development at LPL Financial",Financial Manager
5661,International Commercial Consultant | Graduate Studies in People Management and University Education,Education Consultant
5665,"Counsel, SEC Reporting and Compliance at Skadden",Counsel
5667,Aspiring Graphic Designer | Student at the School of Advertising Art,Graphic Art Designer
5668,"Talent Scout- Dungarvin, Inc",Talent Scout
5670,"Paralegal, Secretary of the Air Force, Office of the General Counsel (Environment, Energy & Installations)",Counsel
5673,Marketing and Communications Manager @ J. Mendel,Marketing and Communications Manager
5674,Sales Lead,Sales Leader
5675,Senior Corporate Paralegal,Corporate Paralegal
5676,Facilities Coordinator,Facilities Coordinator
5679,Moderator/Facilitator at The Cinema Club,Facilitator
5680,Financial Advisor at Thrivent - Third Coast Wealth Advisors,Wealth Advisor
5681,Associate Director of Children at Houston's First Baptist Church,Children's Director
5683,Sales Team Leader and Sales Consultant,Team Leader
5685,"Director, Volume Server New Product Introduction at Hewlett Packard Enterprise",Director
5686,"Information System Security Officer at Pani Digital Services, LLC",Information Security Officer
5690,Massage Therapist&Esthetician at Avanti Nail Spa,Massage Therapist
5695,Business Development Manager at Reymore Chevrolet,Web Development Manager
5696,Field Service Engineer,Aerospace Engineers - Field Service Engineer
5697,Registered Nurse: PACU,PACU RN (Post-Anesthesia Care Unit Registered Nurse)
5700,Product Development Manager at Extron Electronics,Product Manager
5701,Development Operations Specialist at American Red Cross of Northern New England,Development Specialist
5704,Student Leader/Athlete at Merrimack College,Athlete
5705,Freelance Art Director at Suzanne Courtney Creative,Art Director
5708,"Manager: Programs, Projects & Operations Support multifaceted organizations and international clients",Support Manager
5709,Head Men’s Basketball Coach at Penn State Greater Allegheny,Basketball Coach
5711,Warehouse Worker at Target,Target Worker
5713,Para-educator (Special Education) at Vestavia Hills City Schools,Special Educator
5714,Related,"Social Scientists and Related Workers, All Other - Behavioral Scientist"
5715,"Outside Sales Representative at Fox Metals and Alloys, Inc.",Metals Sales Representative
5716,Student at the University of Tennessee | Passionate about customer service and guest experience | Front Desk Associate for Courtyard Marriott,Guest Associate
5718,IT Specialist at Defense Intelligence Agency,Intelligence
5721,retired Spanish language interpreter and attorney,Attorney
5722,Client Relationship Consultant at U.S. Bank,Client Relationship Consultant
5726,"Chief of Staff, Office of U.S. Senate Republican Whip John Thune",Chief
5731,Reflexologist ARCB board certified,Reflexologist
5733,PRN Music Therapist at Center for Music Therapy Inc.,Music Therapist
5734,Senior Software Engineer at Salesforce,Software Engineer
5735,"Realtor, Property Manager, RE Investor at Re/max Premier Realtors, 601 S. Harding, Sui A, Enid, OK 73703, 580-484-6465",Property Manager
5736,Vice President at Proctor Loan Protector,President
5742,Staff Accountant at Smith Schafer CPAs,Accountant
5743,Primary care physician,Family Medicine PCP (Family Medicine Primary Care Physician)
5744,Robotics Graduate Student at University of Maryland College Park,Graduate Student
5746,"Customer Service Specialist at MINDBODY, Inc.",Customer Specialist
5747,Real Estate Agent @ Intero Real Estate Services | DRE #02136081,Real Estate Agent
5748,Children's Yoga Instructor,Yoga Instructor
5749,8th Grade Math Teacher,Math Teacher
5751,Project Manager at Massachusetts Water Resources Authority,Water Project Manager
5752,Programming Librarian | Event Planner | Marketing Specialist| Manager | Librarian | Game Master | Information Specialist | Staff Coordinator,Event Manager
5756,"Battery Technician, HV 3 Certified",Certified Technician
5759,Creative Director | Designer,Director
5761,Guest Services Assistant Supervisor at The Florida Aquarium,Supervisor
5764,Happiness specialist and dream to reality influencer.,Influencer
5768,President at Mobile Care Audiology,President
5770,Graduate Student Researcher at University of Florida | studies bilingualism and the brain,Graduate Student
